Id,Sales
1,4680
2,8139
3,10483
4,6958
5,6432
6,5708
7,8767
8,8678
9,5299
10,5842
11,7345
12,8016
13,7476
14,8470
15,5807
16,4966
17,6094
18,9422
19,11678
20,10381
21,7248
22,6619
23,6431
24,4315
25,8363
26,10566
27,9345
28,5865
29,5332
30,5423
31,5863
32,10589
33,7782
34,5846
35,5854
36,8014
37,4157
38,7541
39,4718
40,7531
41,9011
42,5810
43,6996
44,6529
45,4606
46,6829
47,7551
48,11373
49,6307
50,8211
51,8004
52,10458
53,6853
54,9799
55,4977
56,5401
57,6613
58,6558
59,9820
60,7994
61,5646
62,7898
63,5839
64,10510
65,4018
66,13428
67,5308
68,6037
69,8616
70,6019
71,6200
72,6755
73,7746
74,5445
75,5857
76,7714
77,8148
78,7797
79,4604
80,7125
81,10735
82,6744
83,5909
84,7447
85,5976
86,8111
87,7505
88,4162
89,8400
90,6545
91,7633
92,8565
93,4156
94,10291
95,5524
96,7558
97,9627
98,5234
99,5778
100,6345
101,6036
102,6023
103,8135
104,6508
105,7968
106,5997
107,4681
108,7032
109,9722
110,9113
111,8108
112,8253
113,6545
114,9325
115,5950
116,8315
117,9593
118,7327
119,10508
120,8397
121,8442
122,6596
123,7354
124,8410
125,6258
126,3960
127,6102
128,7913
129,7184
130,5519
131,8722
132,6098
133,5889
134,6161
135,5669
136,7633
137,7883
138,8010
139,5523
140,4960
141,7107
142,3931
143,6767
144,5157
145,9398
146,6919
147,6778
148,7729
149,5865
150,5242
151,11010
152,7304
153,8476
154,7658
155,6146
156,6035
157,5325
158,8076
159,12408
160,7652
161,3455
162,5275
163,8534
164,9226
165,6191
166,7512
167,5411
168,6002
169,3341
170,5371
171,6427
172,6645
173,7263
174,7025
175,7573
176,9894
177,7894
178,4987
179,9547
180,11039
181,7220
182,8090
183,6013
184,6739
185,4692
186,8799
187,5309
188,9688
189,7754
190,9431
191,9062
192,6066
193,8630
194,19009
195,11313
196,5957
197,3143
198,6304
199,11303
200,5485
201,11301
202,19909
203,3352
204,5341
205,10799
206,5451
207,9832
208,7537
209,7367
210,3341
211,7649
212,6859
213,8193
214,8623
215,6672
216,6025
217,6589
218,5265
219,4751
220,7891
221,6887
222,6337
223,7376
224,6193
225,5838
226,7352
227,7262
228,8789
229,7910
230,7514
231,6147
232,3887
233,6408
234,8042
235,5603
236,4695
237,10059
238,8156
239,10344
240,6978
241,6130
242,5692
243,5137
244,10179
245,5102
246,8504
247,16359
248,7628
249,8941
250,5231
251,4682
252,7403
253,4379
254,6934
255,11442
256,5602
257,16330
258,14811
259,4560
260,7745
261,6237
262,7076
263,5605
264,12516
265,7561
266,10280
267,4611
268,7078
269,4863
270,9965
271,7644
272,6070
273,7348
274,5181
275,8155
276,10730
277,5504
278,10343
279,7289
280,10323
281,5666
282,5537
283,5711
284,10088
285,7624
286,8422
287,7401
288,8887
289,4499
290,9065
291,6693
292,4398
293,14784
294,18802
295,7545
296,8823
297,10117
298,10773
299,11448
300,6099
301,7446
302,6443
303,8876
304,4079
305,5916
306,5753
307,5901
308,7860
309,5041
310,5126
311,6069
312,3607
313,4649
314,6081
315,6573
316,9824
317,8844
318,7106
319,6600
320,6703
321,12721
322,8703
323,5442
324,4529
325,9638
326,4650
327,6549
328,3908
329,5290
330,9201
331,6935
332,6081
333,9799
334,10224
335,12236
336,6720
337,10423
338,3373
339,5353
340,6494
341,4388
342,8259
343,5692
344,5169
345,8823
346,12245
347,11018
348,5740
349,6476
350,10596
351,7378
352,7228
353,5001
354,7269
355,10885
356,4350
357,6248
358,8178
359,8235
360,14391
361,6630
362,14517
363,7168
364,5495
365,4254
366,6648
367,6546
368,5114
369,8148
370,4566
371,5009
372,7626
373,3804
374,7539
375,6900
376,8664
377,8421
378,5766
379,9643
380,6484
381,4994
382,5221
383,6146
384,11557
385,6827
386,5068
387,8008
388,8997
389,7119
390,6811
391,8975
392,5370
393,5358
394,5995
395,8866
396,6644
397,6444
398,5622
399,5921
400,4212
401,6196
402,8969
403,9351
404,10704
405,12232
406,8571
407,6820
408,5350
409,10543
410,9896
411,8129
412,8909
413,8946
414,5383
415,4036
416,11018
417,5108
418,6700
419,6573
420,3617
421,12175
422,6245
423,5659
424,4828
425,5772
426,7008
427,9077
428,6955
429,4586
430,6668
431,4544
432,3836
433,7575
434,18143
435,5956
436,5833
437,6959
438,5447
439,5832
440,4986
441,4426
442,7081
443,7402
444,4260
445,9022
446,6085
447,5315
448,10050
449,8976
450,11593
451,5935
452,7924
453,5144
454,6686
455,15286
456,9969
457,7189
458,5500
459,4755
460,5899
461,5891
462,12809
463,5428
464,6212
465,7473
466,4837
467,6769
468,7201
469,8727
470,7209
471,4186
472,5712
473,7900
474,9762
475,9289
476,6832
477,5081
478,7425
479,6384
480,5058
481,8703
482,7347
483,6801
484,6387
485,6869
486,8386
487,5947
488,6975
489,7167
490,6480
491,9938
492,6439
493,5117
494,12202
495,7697
496,3773
497,8355
498,12599
499,11230
500,5078
501,6485
502,6104
503,7652
504,6151
505,8284
506,3795
507,6318
508,7067
509,5900
510,4906
511,7035
512,9437
513,5802
514,9232
515,7451
516,9517
517,5200
518,6820
519,6062
520,7819
521,8419
522,6164
523,7022
524,9027
525,8393
526,4812
527,4485
528,7416
529,8093
530,8307
531,8099
532,6271
533,9382
534,7397
535,7587
536,8407
537,6239
538,8989
539,10777
540,8320
541,5309
542,6150
543,4742
544,0
545,8605
546,5924
547,8775
548,4711
549,8318
550,6579
551,11982
552,4287
553,6114
554,6187
555,8344
556,6278
557,7950
558,7912
559,10337
560,7210
561,7167
562,6379
563,4948
564,5477
565,10425
566,9916
567,8830
568,14860
569,6763
570,5615
571,6614
572,8395
573,9890
574,6846
575,8039
576,8161
577,7517
578,6431
579,6313
580,5871
581,5138
582,4404
583,5767
584,9808
585,16764
586,6210
587,5275
588,7528
589,3816
590,6748
591,4295
592,9553
593,6502
594,6881
595,14757
596,10044
597,7494
598,6909
599,3746
600,6117
601,5939
602,9652
603,4917
604,4236
605,6688
606,5754
607,8519
608,6791
609,3255
610,7658
611,7842
612,8599
613,5344
614,4817
615,8200
616,3479
617,9754
618,5834
619,5935
620,7609
621,6687
622,5059
623,7756
624,7444
625,9521
626,9884
627,6171
628,4445
629,5514
630,9544
631,4984
632,6844
633,6671
634,11959
635,8944
636,6480
637,7682
638,4704
639,9524
640,6638
641,14792
642,6594
643,6016
644,5211
645,3485
646,8033
647,18003
648,4347
649,5062
650,10252
651,7029
652,6877
653,8128
654,6545
655,5207
656,5223
657,9620
658,5923
659,7963
660,7092
661,4284
662,7251
663,5842
664,3921
665,9826
666,9629
667,4518
668,7633
669,7326
670,5327
671,9656
672,6382
673,9549
674,4723
675,5522
676,7207
677,0
678,7433
679,4529
680,6137
681,4926
682,5583
683,5674
684,6977
685,7699
686,8169
687,5984
688,8205
689,6518
690,8962
691,8851
692,7440
693,3596
694,5638
695,7972
696,4790
697,12556
698,6616
699,9533
700,11401
701,6604
702,5065
703,11365
704,10460
705,5667
706,9814
707,11479
708,5826
709,5225
710,7105
711,6129
712,5312
713,7541
714,5282
715,6257
716,7811
717,7444
718,8462
719,6464
720,7716
721,5465
722,8668
723,7104
724,7014
725,6721
726,7663
727,9738
728,6133
729,5280
730,6738
731,7024
732,8006
733,4700
734,4406
735,8490
736,6054
737,5909
738,8392
739,7789
740,6825
741,5211
742,6155
743,6997
744,6553
745,6547
746,10614
747,9282
748,4814
749,10305
750,3765
751,3823
752,7196
753,10888
754,9043
755,7467
756,5948
757,7164
758,11269
759,6365
760,10278
761,6510
762,5359
763,5077
764,5554
765,6072
766,4732
767,5532
768,4070
769,7237
770,7386
771,5839
772,6531
773,7518
774,6112
775,5860
776,9170
777,8448
778,7096
779,4186
780,14045
781,6901
782,5830
783,10302
784,8601
785,7777
786,6540
787,7792
788,9625
789,14879
790,5127
791,5023
792,5219
793,7916
794,6746
795,8623
796,9278
797,6243
798,4667
799,7066
800,10420
801,4848
802,7410
803,4337
804,8130
805,7643
806,7822
